使用时间,令牌名称,模型名称,提示令牌,完成令牌,配额消耗,耗时
2025-09-26 19:56:18,Netflixbuddy,gpt-4o-mini,912,16,$0.000148,1 秒
2025-09-26 19:56:17,Netflixbuddy,gpt-4o-mini,815,18,$0.000134,0 秒
2025-09-26 19:56:17,Netflixbuddy,gpt-4o-mini,769,22,$0.000130,1 秒
2025-09-26 19:56:17,Netflixbuddy,gpt-4o-mini,757,18,$0.000126,1 秒
2025-09-26 19:56:17,Netflixbuddy,gpt-4o-mini,761,18,$0.000126,1 秒
2025-09-26 19:56:17,Netflixbuddy,gpt-4o-mini,868,21,$0.000144,1 秒
2025-09-26 19:56:17,Netflixbuddy,gpt-4o-mini,981,21,$0.000160,2 秒
2025-09-26 19:56:16,Netflixbuddy,gpt-4o-mini,952,19,$0.000156,0 秒
2025-09-26 19:56:16,Netflixbuddy,gpt-4o-mini,798,19,$0.000132,1 秒
2025-09-26 19:56:16,Netflixbuddy,gpt-4o-mini,725,20,$0.000122,1 秒
2025-09-26 19:56:15,Netflixbuddy,gpt-4o-mini,792,18,$0.000130,1 秒
2025-09-26 19:56:15,Netflixbuddy,gpt-4o-mini,910,15,$0.000146,1 秒
2025-09-26 19:56:15,Netflixbuddy,gpt-4o-mini,764,17,$0.000126,1 秒
2025-09-26 19:56:15,Netflixbuddy,gpt-4o-mini,762,18,$0.000126,1 秒
2025-09-26 19:56:15,Netflixbuddy,gpt-4o-mini,765,16,$0.000126,1 秒
2025-09-26 19:56:14,Netflixbuddy,gpt-4o-mini,768,20,$0.000128,0 秒
2025-09-26 19:56:14,Netflixbuddy,gpt-4o-mini,976,23,$0.000162,0 秒
2025-09-26 19:56:14,Netflixbuddy,gpt-4o-mini,806,18,$0.000132,1 秒
2025-09-26 19:56:13,Netflixbuddy,gpt-4o-mini,833,15,$0.000134,0 秒
2025-09-26 19:56:13,Netflixbuddy,gpt-4o-mini,797,15,$0.000130,0 秒
2025-09-26 19:56:13,Netflixbuddy,gpt-4o-mini,927,16,$0.000150,1 秒
2025-09-26 19:56:13,Netflixbuddy,gpt-4o-mini,809,17,$0.000132,1 秒
2025-09-26 19:56:13,Netflixbuddy,gpt-4o-mini,903,15,$0.000146,0 秒
2025-09-26 19:56:12,Netflixbuddy,gpt-4o-mini,778,15,$0.000126,1 秒
2025-09-26 19:56:12,Netflixbuddy,gpt-4o-mini,819,16,$0.000134,1 秒
2025-09-26 19:56:11,Netflixbuddy,gpt-4o-mini,798,18,$0.000132,1 秒
2025-09-26 19:56:11,Netflixbuddy,gpt-4o-mini,750,22,$0.000126,1 秒
2025-09-26 19:56:10,Netflixbuddy,gpt-4o-mini,778,15,$0.000126,0 秒
2025-09-26 19:56:09,Netflixbuddy,gpt-4o-mini,803,20,$0.000134,0 秒
2025-09-26 19:55:21,Netflixbuddy,gpt-4o-mini,810,20,$0.000134,0 秒
2025-09-26 19:55:21,Netflixbuddy,gpt-4o-mini,974,16,$0.000156,0 秒
2025-09-26 19:55:20,Netflixbuddy,gpt-4o-mini,768,19,$0.000128,2 秒
2025-09-26 19:55:19,Netflixbuddy,gpt-4o-mini,982,21,$0.000160,0 秒
2025-09-26 19:55:18,Netflixbuddy,gpt-4o-mini,766,22,$0.000130,0 秒
2025-09-26 19:55:17,Netflixbuddy,gpt-4o-mini,758,18,$0.000126,0 秒
2025-09-26 19:55:16,Netflixbuddy,gpt-4o-mini,957,17,$0.000154,1 秒
2025-09-26 19:55:16,Netflixbuddy,gpt-4o-mini,802,20,$0.000134,1 秒
2025-09-26 19:55:14,Netflixbuddy,gpt-4o-mini,766,16,$0.000126,1 秒
2025-09-26 19:55:14,Netflixbuddy,gpt-4o-mini,758,17,$0.000124,1 秒
2025-09-26 19:55:12,Netflixbuddy,gpt-4o-mini,776,21,$0.000130,0 秒
2025-09-26 19:55:12,Netflixbuddy,gpt-4o-mini,949,15,$0.000152,0 秒
2025-09-26 19:55:11,Netflixbuddy,gpt-4o-mini,758,21,$0.000128,1 秒
2025-09-26 19:55:11,Netflixbuddy,gpt-4o-mini,898,14,$0.000144,0 秒
2025-09-26 19:55:09,Netflixbuddy,gpt-4o-mini,771,19,$0.000128,1 秒
2025-09-26 19:55:09,Netflixbuddy,gpt-4o-mini,719,20,$0.000120,1 秒
2025-09-26 19:55:07,Netflixbuddy,gpt-4o-mini,826,16,$0.000134,0 秒
2025-09-26 19:55:07,Netflixbuddy,gpt-4o-mini,714,18,$0.000118,1 秒
2025-09-26 19:55:06,Netflixbuddy,gpt-4o-mini,661,16,$0.000110,0 秒
2025-09-26 19:55:05,Netflixbuddy,gpt-4o-mini,665,19,$0.000112,1 秒
2025-09-26 19:55:04,Netflixbuddy,gpt-4o-mini,992,18,$0.000160,1 秒
2025-09-26 19:55:03,Netflixbuddy,gpt-4o-mini,1061,19,$0.000172,0 秒
2025-09-26 19:54:54,Netflixbuddy,gpt-4o-mini,1023,20,$0.000166,1 秒
2025-09-26 19:54:54,Netflixbuddy,gpt-4o-mini,1159,17,$0.000186,1 秒
2025-09-26 19:54:54,Netflixbuddy,gpt-4o-mini,988,20,$0.000162,1 秒
2025-09-26 19:54:53,Netflixbuddy,gpt-4o-mini,957,17,$0.000154,1 秒
2025-09-26 19:54:53,Netflixbuddy,gpt-4o-mini,948,17,$0.000154,1 秒
2025-09-26 19:54:53,Netflixbuddy,gpt-4o-mini,1141,22,$0.000186,1 秒
2025-09-26 19:54:52,Netflixbuddy,gpt-4o-mini,1124,17,$0.000180,0 秒
2025-09-26 19:54:52,Netflixbuddy,gpt-4o-mini,971,21,$0.000160,0 秒
2025-09-26 19:54:52,Netflixbuddy,gpt-4o-mini,971,17,$0.000156,0 秒
2025-09-26 19:54:52,Netflixbuddy,gpt-4o-mini,989,20,$0.000162,1 秒
2025-09-26 19:54:51,Netflixbuddy,gpt-4o-mini,959,18,$0.000156,1 秒
2025-09-26 19:54:51,Netflixbuddy,gpt-4o-mini,990,20,$0.000162,1 秒
2025-09-26 19:54:51,Netflixbuddy,gpt-4o-mini,1166,22,$0.000190,1 秒
2025-09-26 19:54:51,Netflixbuddy,gpt-4o-mini,985,19,$0.000160,1 秒
2025-09-26 19:54:50,Netflixbuddy,gpt-4o-mini,1127,16,$0.000180,0 秒
2025-09-26 19:54:49,Netflixbuddy,gpt-4o-mini,1007,16,$0.000162,1 秒
2025-09-26 19:54:48,Netflixbuddy,gpt-4o-mini,1016,18,$0.000164,0 秒
2025-09-26 19:54:48,Netflixbuddy,gpt-4o-mini,972,18,$0.000158,1 秒
2025-09-26 19:54:48,Netflixbuddy,gpt-4o-mini,987,18,$0.000160,1 秒
2025-09-26 19:54:47,Netflixbuddy,gpt-4o-mini,1024,14,$0.000162,1 秒
2025-09-26 19:54:46,Netflixbuddy,gpt-4o-mini,1155,17,$0.000184,1 秒
2025-09-26 19:54:40,Netflixbuddy,gpt-4o-mini,932,18,$0.000152,0 秒
2025-09-26 19:54:39,Netflixbuddy,gpt-4o-mini,920,21,$0.000152,1 秒
2025-09-26 19:54:38,Netflixbuddy,gpt-4o-mini,1005,19,$0.000164,1 秒
2025-09-26 19:54:38,Netflixbuddy,gpt-4o-mini,934,20,$0.000154,1 秒
2025-09-26 19:54:36,Netflixbuddy,gpt-4o-mini,960,18,$0.000156,1 秒
2025-09-26 19:54:35,Netflixbuddy,gpt-4o-mini,986,17,$0.000160,1 秒
2025-09-26 19:54:29,Netflixbuddy,gpt-4o-mini,960,21,$0.000158,1 秒
2025-09-26 19:54:28,Netflixbuddy,gpt-4o-mini,1101,17,$0.000176,0 秒
2025-09-26 19:54:27,Netflixbuddy,gpt-4o-mini,1160,19,$0.000186,1 秒
2025-09-26 19:54:27,Netflixbuddy,gpt-4o-mini,1145,15,$0.000182,1 秒
2025-09-26 19:54:25,Netflixbuddy,gpt-4o-mini,1098,20,$0.000178,1 秒
2025-09-26 19:54:23,Netflixbuddy,gpt-4o-mini,971,20,$0.000158,0 秒
2025-09-26 19:54:22,Netflixbuddy,gpt-4o-mini,940,21,$0.000154,0 秒
2025-09-26 19:54:22,Netflixbuddy,gpt-4o-mini,1051,15,$0.000168,0 秒
2025-09-26 19:54:21,Netflixbuddy,gpt-4o-mini,916,18,$0.000150,1 秒
2025-09-26 19:54:21,Netflixbuddy,gpt-4o-mini,982,18,$0.000160,1 秒
2025-09-26 19:54:20,Netflixbuddy,gpt-4o-mini,956,22,$0.000158,1 秒
2025-09-26 19:54:20,Netflixbuddy,gpt-4o-mini,952,18,$0.000154,1 秒
2025-09-26 19:54:19,Netflixbuddy,gpt-4o-mini,981,18,$0.000158,1 秒
2025-09-26 19:54:18,Netflixbuddy,gpt-4o-mini,999,21,$0.000164,0 秒
2025-09-26 19:54:18,Netflixbuddy,gpt-4o-mini,996,24,$0.000164,0 秒
2025-09-26 19:54:17,Netflixbuddy,gpt-4o-mini,986,18,$0.000160,1 秒
2025-09-26 19:54:17,Netflixbuddy,gpt-4o-mini,973,21,$0.000160,1 秒
2025-09-26 19:54:16,Netflixbuddy,gpt-4o-mini,1013,17,$0.000164,1 秒
2025-09-26 19:54:16,Netflixbuddy,gpt-4o-mini,1142,20,$0.000184,1 秒
2025-09-26 19:54:15,Netflixbuddy,gpt-4o-mini,1064,19,$0.000172,1 秒
2025-09-26 19:54:14,Netflixbuddy,gpt-4o-mini,1013,18,$0.000164,2 秒
2025-09-26 19:54:11,Netflixbuddy,gpt-4o-mini,1099,17,$0.000176,1 秒
2025-09-26 19:54:09,Netflixbuddy,gpt-4o-mini,981,19,$0.000160,1 秒
2025-09-26 19:54:08,Netflixbuddy,gpt-4o-mini,1087,17,$0.000174,1 秒
2025-09-26 19:54:08,Netflixbuddy,gpt-4o-mini,1158,17,$0.000184,0 秒
2025-09-26 19:54:07,Netflixbuddy,gpt-4o-mini,972,19,$0.000158,0 秒
2025-09-26 19:54:06,Netflixbuddy,gpt-4o-mini,1077,18,$0.000174,1 秒
2025-09-26 19:54:03,Netflixbuddy,gpt-4o-mini,911,23,$0.000152,1 秒
2025-09-26 19:53:57,Netflixbuddy,gpt-4o-mini,1129,19,$0.000182,1 秒
2025-09-26 19:53:56,Netflixbuddy,gpt-4o-mini,992,19,$0.000162,1 秒
2025-09-26 19:53:52,Netflixbuddy,gpt-4o-mini,976,17,$0.000158,0 秒
2025-09-26 19:53:50,Netflixbuddy,gpt-4o-mini,976,16,$0.000156,0 秒
2025-09-26 19:53:49,Netflixbuddy,gpt-4o-mini,973,22,$0.000160,2 秒
2025-09-26 19:53:48,Netflixbuddy,gpt-4o-mini,980,20,$0.000160,1 秒
2025-09-26 19:53:48,Netflixbuddy,gpt-4o-mini,948,19,$0.000154,1 秒
2025-09-26 19:53:48,Netflixbuddy,gpt-4o-mini,1049,18,$0.000170,1 秒
2025-09-26 19:53:48,Netflixbuddy,gpt-4o-mini,1103,21,$0.000180,0 秒
2025-09-26 19:53:46,Netflixbuddy,gpt-4o-mini,964,19,$0.000156,1 秒
2025-09-26 19:53:46,Netflixbuddy,gpt-4o-mini,937,19,$0.000152,1 秒
2025-09-26 19:53:46,Netflixbuddy,gpt-4o-mini,1056,17,$0.000170,1 秒
2025-09-26 19:53:46,Netflixbuddy,gpt-4o-mini,1129,21,$0.000182,1 秒
2025-09-26 19:53:46,Netflixbuddy,gpt-4o-mini,976,19,$0.000158,1 秒
2025-09-26 19:53:46,Netflixbuddy,gpt-4o-mini,1106,16,$0.000176,1 秒
2025-09-26 19:53:44,Netflixbuddy,gpt-4o-mini,948,23,$0.000156,0 秒
2025-09-26 19:53:44,Netflixbuddy,gpt-4o-mini,1011,25,$0.000168,1 秒
2025-09-26 19:53:44,Netflixbuddy,gpt-4o-mini,984,20,$0.000160,0 秒
2025-09-26 19:53:44,Netflixbuddy,gpt-4o-mini,1099,24,$0.000180,1 秒
2025-09-26 19:53:44,Netflixbuddy,gpt-4o-mini,991,17,$0.000160,1 秒
2025-09-26 19:53:44,Netflixbuddy,gpt-4o-mini,1162,17,$0.000186,1 秒
2025-09-26 19:53:43,Netflixbuddy,gpt-4o-mini,1026,19,$0.000166,1 秒
2025-09-26 19:53:42,Netflixbuddy,gpt-4o-mini,1034,19,$0.000168,0 秒
2025-09-26 19:53:42,Netflixbuddy,gpt-4o-mini,1146,19,$0.000184,1 秒
2025-09-26 19:53:42,Netflixbuddy,gpt-4o-mini,980,18,$0.000158,1 秒
2025-09-26 19:53:41,Netflixbuddy,gpt-4o-mini,990,20,$0.000162,2 秒
2025-09-26 19:53:40,Netflixbuddy,gpt-4o-mini,1146,19,$0.000184,0 秒
2025-09-26 19:53:39,Netflixbuddy,gpt-4o-mini,927,22,$0.000154,0 秒
2025-09-26 19:53:37,Netflixbuddy,gpt-4o-mini,957,22,$0.000158,1 秒
2025-09-26 19:53:31,Netflixbuddy,gpt-4o-mini,992,22,$0.000162,1 秒
2025-09-26 19:53:26,Netflixbuddy,gpt-4o-mini,962,20,$0.000158,1 秒
2025-09-26 19:53:24,Netflixbuddy,gpt-4o-mini,981,22,$0.000162,1 秒
2025-09-26 19:53:23,Netflixbuddy,gpt-4o-mini,1002,16,$0.000160,1 秒
2025-09-26 19:53:22,Netflixbuddy,gpt-4o-mini,1074,16,$0.000172,0 秒
2025-09-26 19:53:21,Netflixbuddy,gpt-4o-mini,1120,21,$0.000182,1 秒
2025-09-26 19:53:21,Netflixbuddy,gpt-4o-mini,992,20,$0.000162,1 秒
2025-09-26 19:53:21,Netflixbuddy,gpt-4o-mini,1002,20,$0.000164,1 秒
2025-09-26 19:53:21,Netflixbuddy,gpt-4o-mini,990,20,$0.000162,1 秒
2025-09-26 19:53:20,Netflixbuddy,gpt-4o-mini,984,17,$0.000158,0 秒
2025-09-26 19:53:19,Netflixbuddy,gpt-4o-mini,1152,15,$0.000182,0 秒
2025-09-26 19:53:19,Netflixbuddy,gpt-4o-mini,1079,18,$0.000174,1 秒
2025-09-26 19:53:19,Netflixbuddy,gpt-4o-mini,999,20,$0.000162,1 秒
2025-09-26 19:53:19,Netflixbuddy,gpt-4o-mini,1011,14,$0.000162,1 秒
2025-09-26 19:53:19,Netflixbuddy,gpt-4o-mini,985,22,$0.000162,1 秒
2025-09-26 19:53:18,Netflixbuddy,gpt-4o-mini,1162,18,$0.000186,0 秒
2025-09-26 19:53:18,Netflixbuddy,gpt-4o-mini,1124,19,$0.000180,1 秒
2025-09-26 19:53:17,Netflixbuddy,gpt-4o-mini,962,20,$0.000158,2 秒
2025-09-26 19:53:17,Netflixbuddy,gpt-4o-mini,980,18,$0.000158,1 秒
2025-09-26 19:53:17,Netflixbuddy,gpt-4o-mini,1154,16,$0.000184,1 秒
2025-09-26 19:53:17,Netflixbuddy,gpt-4o-mini,991,18,$0.000160,1 秒
2025-09-26 19:53:16,Netflixbuddy,gpt-4o-mini,994,20,$0.000162,1 秒
2025-09-26 19:53:15,Netflixbuddy,gpt-4o-mini,1081,17,$0.000174,0 秒
2025-09-26 19:53:15,Netflixbuddy,gpt-4o-mini,996,26,$0.000166,1 秒
2025-09-26 19:53:14,Netflixbuddy,gpt-4o-mini,1133,19,$0.000182,0 秒
2025-09-26 19:53:14,Netflixbuddy,gpt-4o-mini,1180,17,$0.000188,1 秒
2025-09-26 19:53:13,Netflixbuddy,gpt-4o-mini,980,16,$0.000158,1 秒
2025-09-26 19:53:13,Netflixbuddy,gpt-4o-mini,1173,19,$0.000188,1 秒
2025-09-26 19:53:11,Netflixbuddy,gpt-4o-mini,1180,16,$0.000188,1 秒
2025-09-26 19:53:06,Netflixbuddy,gpt-4o-mini,920,17,$0.000150,0 秒
2025-09-26 19:52:57,Netflixbuddy,gpt-4o-mini,1105,20,$0.000178,1 秒
2025-09-26 19:52:57,Netflixbuddy,gpt-4o-mini,994,17,$0.000160,1 秒
2025-09-26 19:52:56,Netflixbuddy,gpt-4o-mini,983,19,$0.000160,1 秒
2025-09-26 19:52:56,Netflixbuddy,gpt-4o-mini,964,21,$0.000158,1 秒
2025-09-26 19:52:55,Netflixbuddy,gpt-4o-mini,923,16,$0.000150,0 秒
2025-09-26 19:52:55,Netflixbuddy,gpt-4o-mini,1125,16,$0.000180,0 秒
2025-09-26 19:52:55,Netflixbuddy,gpt-4o-mini,994,18,$0.000160,1 秒
2025-09-26 19:52:54,Netflixbuddy,gpt-4o-mini,989,17,$0.000160,0 秒
2025-09-26 19:52:54,Netflixbuddy,gpt-4o-mini,1074,20,$0.000174,1 秒
2025-09-26 19:52:54,Netflixbuddy,gpt-4o-mini,934,21,$0.000154,1 秒
2025-09-26 19:52:53,Netflixbuddy,gpt-4o-mini,1034,20,$0.000168,0 秒
2025-09-26 19:52:53,Netflixbuddy,gpt-4o-mini,1127,19,$0.000182,1 秒
2025-09-26 19:52:53,Netflixbuddy,gpt-4o-mini,1124,16,$0.000180,1 秒
2025-09-26 19:52:53,Netflixbuddy,gpt-4o-mini,950,18,$0.000154,1 秒
2025-09-26 19:52:52,Netflixbuddy,gpt-4o-mini,902,21,$0.000148,1 秒
2025-09-26 19:52:52,Netflixbuddy,gpt-4o-mini,1034,24,$0.000170,1 秒
2025-09-26 19:52:52,Netflixbuddy,gpt-4o-mini,932,20,$0.000152,1 秒
2025-09-26 19:52:51,Netflixbuddy,gpt-4o-mini,999,18,$0.000162,0 秒
2025-09-26 19:52:51,Netflixbuddy,gpt-4o-mini,1007,19,$0.000164,1 秒
2025-09-26 19:52:50,Netflixbuddy,gpt-4o-mini,938,18,$0.000152,1 秒
2025-09-26 19:52:50,Netflixbuddy,gpt-4o-mini,1140,21,$0.000184,1 秒
2025-09-26 19:52:50,Netflixbuddy,gpt-4o-mini,991,17,$0.000160,1 秒
2025-09-26 19:52:49,Netflixbuddy,gpt-4o-mini,1072,21,$0.000174,1 秒
2025-09-26 19:52:48,Netflixbuddy,gpt-4o-mini,1012,18,$0.000164,0 秒
2025-09-26 19:52:47,Netflixbuddy,gpt-4o-mini,992,20,$0.000162,1 秒
2025-09-26 19:52:40,Netflixbuddy,gpt-4o-mini,922,20,$0.000152,1 秒
2025-09-26 19:52:39,Netflixbuddy,gpt-4o-mini,956,25,$0.000160,1 秒
2025-09-26 19:52:39,Netflixbuddy,gpt-4o-mini,931,23,$0.000154,1 秒
2025-09-26 19:52:37,Netflixbuddy,gpt-4o-mini,912,22,$0.000150,1 秒
2025-09-26 19:52:31,Netflixbuddy,gpt-4o-mini,1114,18,$0.000178,0 秒
2025-09-26 19:52:28,Netflixbuddy,gpt-4o-mini,913,22,$0.000152,1 秒
2025-09-26 19:52:26,Netflixbuddy,gpt-4o-mini,900,19,$0.000148,1 秒
2025-09-26 19:52:25,Netflixbuddy,gpt-4o-mini,1079,16,$0.000172,1 秒
2025-09-26 19:52:25,Netflixbuddy,gpt-4o-mini,1075,17,$0.000172,1 秒
2025-09-26 19:52:24,Netflixbuddy,gpt-4o-mini,927,21,$0.000152,0 秒
2025-09-26 19:52:24,Netflixbuddy,gpt-4o-mini,883,20,$0.000146,1 秒
2025-09-26 19:52:23,Netflixbuddy,gpt-4o-mini,941,18,$0.000152,0 秒
2025-09-26 19:52:23,Netflixbuddy,gpt-4o-mini,1009,23,$0.000166,1 秒
2025-09-26 19:52:22,Netflixbuddy,gpt-4o-mini,957,21,$0.000158,0 秒
2025-09-26 19:52:22,Netflixbuddy,gpt-4o-mini,963,15,$0.000154,0 秒
2025-09-26 19:52:22,Netflixbuddy,gpt-4o-mini,1105,20,$0.000178,1 秒
2025-09-26 19:52:22,Netflixbuddy,gpt-4o-mini,925,18,$0.000150,1 秒
2025-09-26 19:52:21,Netflixbuddy,gpt-4o-mini,942,18,$0.000154,0 秒
2025-09-26 19:52:20,Netflixbuddy,gpt-4o-mini,1016,18,$0.000164,0 秒
2025-09-26 19:52:20,Netflixbuddy,gpt-4o-mini,1013,19,$0.000164,0 秒
2025-09-26 19:52:20,Netflixbuddy,gpt-4o-mini,960,17,$0.000156,1 秒
2025-09-26 19:52:19,Netflixbuddy,gpt-4o-mini,1008,16,$0.000162,1 秒
2025-09-26 19:52:14,Netflixbuddy,gpt-4o-mini,921,20,$0.000152,0 秒
2025-09-26 19:52:12,Netflixbuddy,gpt-4o-mini,1063,16,$0.000170,0 秒
2025-09-26 19:52:12,Netflixbuddy,gpt-4o-mini,995,19,$0.000162,1 秒
2025-09-26 19:52:11,Netflixbuddy,gpt-4o-mini,924,26,$0.000156,0 秒
2025-09-26 19:52:11,Netflixbuddy,gpt-4o-mini,1110,23,$0.000182,1 秒
2025-09-26 19:52:10,Netflixbuddy,gpt-4o-mini,947,23,$0.000156,0 秒
2025-09-26 19:52:10,Netflixbuddy,gpt-4o-mini,974,21,$0.000160,1 秒
2025-09-26 19:52:09,Netflixbuddy,gpt-4o-mini,956,20,$0.000156,1 秒
2025-09-26 19:52:08,Netflixbuddy,gpt-4o-mini,1120,14,$0.000178,1 秒
2025-09-26 19:51:55,Netflixbuddy,gpt-4o-mini,932,17,$0.000150,0 秒
2025-09-26 19:51:54,Netflixbuddy,gpt-4o-mini,992,18,$0.000160,1 秒
2025-09-26 19:51:54,Netflixbuddy,gpt-4o-mini,1066,12,$0.000168,1 秒
2025-09-26 19:51:54,Netflixbuddy,gpt-4o-mini,999,18,$0.000162,0 秒
2025-09-26 19:51:53,Netflixbuddy,gpt-4o-mini,964,17,$0.000156,0 秒
2025-09-26 19:51:52,Netflixbuddy,gpt-4o-mini,957,17,$0.000154,0 秒
2025-09-26 19:51:52,Netflixbuddy,gpt-4o-mini,1028,18,$0.000166,1 秒
2025-09-26 19:51:52,Netflixbuddy,gpt-4o-mini,942,17,$0.000152,1 秒
2025-09-26 19:51:52,Netflixbuddy,gpt-4o-mini,958,20,$0.000156,1 秒
2025-09-26 19:51:52,Netflixbuddy,gpt-4o-mini,989,17,$0.000160,1 秒
2025-09-26 19:51:52,Netflixbuddy,gpt-4o-mini,1000,19,$0.000162,1 秒
2025-09-26 19:51:51,Netflixbuddy,gpt-4o-mini,968,14,$0.000154,0 秒
2025-09-26 19:51:50,Netflixbuddy,gpt-4o-mini,964,20,$0.000158,0 秒
2025-09-26 19:51:50,Netflixbuddy,gpt-4o-mini,1107,17,$0.000178,1 秒
2025-09-26 19:51:50,Netflixbuddy,gpt-4o-mini,1061,16,$0.000170,0 秒
2025-09-26 19:51:50,Netflixbuddy,gpt-4o-mini,954,17,$0.000154,1 秒
2025-09-26 19:51:50,Netflixbuddy,gpt-4o-mini,979,21,$0.000160,1 秒
2025-09-26 19:51:50,Netflixbuddy,gpt-4o-mini,954,22,$0.000158,1 秒
2025-09-26 19:51:49,Netflixbuddy,gpt-4o-mini,1069,25,$0.000176,1 秒
2025-09-26 19:51:49,Netflixbuddy,gpt-4o-mini,945,15,$0.000152,0 秒
2025-09-26 19:51:48,Netflixbuddy,gpt-4o-mini,942,20,$0.000154,0 秒
2025-09-26 19:51:47,Netflixbuddy,gpt-4o-mini,953,21,$0.000156,0 秒
2025-09-26 19:51:47,Netflixbuddy,gpt-4o-mini,1163,18,$0.000186,1 秒
2025-09-26 19:51:47,Netflixbuddy,gpt-4o-mini,968,20,$0.000158,1 秒
2025-09-26 19:51:46,Netflixbuddy,gpt-4o-mini,1176,19,$0.000188,0 秒
2025-09-26 19:51:45,Netflixbuddy,gpt-4o-mini,921,20,$0.000152,2 秒
2025-09-26 19:51:30,Netflixbuddy,gpt-4o-mini,952,17,$0.000154,1 秒
2025-09-26 19:51:30,Netflixbuddy,gpt-4o-mini,1127,20,$0.000182,1 秒
2025-09-26 19:51:29,Netflixbuddy,gpt-4o-mini,1051,17,$0.000168,1 秒
2025-09-26 19:51:29,Netflixbuddy,gpt-4o-mini,945,21,$0.000156,1 秒
2025-09-26 19:51:29,Netflixbuddy,gpt-4o-mini,970,17,$0.000156,1 秒
2025-09-26 19:51:28,Netflixbuddy,gpt-4o-mini,911,21,$0.000150,1 秒
2025-09-26 19:51:28,Netflixbuddy,gpt-4o-mini,923,18,$0.000150,1 秒
2025-09-26 19:51:28,Netflixbuddy,gpt-4o-mini,917,16,$0.000148,1 秒
2025-09-26 19:51:27,Netflixbuddy,gpt-4o-mini,1115,20,$0.000180,0 秒
2025-09-26 19:51:27,Netflixbuddy,gpt-4o-mini,936,18,$0.000152,1 秒
2025-09-26 19:51:26,Netflixbuddy,gpt-4o-mini,1055,20,$0.000172,0 秒
2025-09-26 19:51:26,Netflixbuddy,gpt-4o-mini,1060,19,$0.000172,0 秒
2025-09-26 19:51:26,Netflixbuddy,gpt-4o-mini,919,18,$0.000150,0 秒
2025-09-26 19:51:26,Netflixbuddy,gpt-4o-mini,932,18,$0.000152,1 秒
2025-09-26 19:51:26,Netflixbuddy,gpt-4o-mini,942,19,$0.000154,1 秒
2025-09-26 19:51:26,Netflixbuddy,gpt-4o-mini,942,16,$0.000152,0 秒
2025-09-26 19:51:25,Netflixbuddy,gpt-4o-mini,942,20,$0.000154,0 秒
2025-09-26 19:51:25,Netflixbuddy,gpt-4o-mini,947,18,$0.000154,1 秒
2025-09-26 19:51:25,Netflixbuddy,gpt-4o-mini,1133,18,$0.000182,1 秒
2025-09-26 19:51:24,Netflixbuddy,gpt-4o-mini,1183,18,$0.000190,0 秒
2025-09-26 19:51:24,Netflixbuddy,gpt-4o-mini,1101,20,$0.000178,0 秒
2025-09-26 19:51:24,Netflixbuddy,gpt-4o-mini,971,19,$0.000158,1 秒
2025-09-26 19:51:24,Netflixbuddy,gpt-4o-mini,970,16,$0.000156,0 秒
2025-09-26 19:51:23,Netflixbuddy,gpt-4o-mini,953,21,$0.000156,1 秒
2025-09-26 19:51:23,Netflixbuddy,gpt-4o-mini,953,22,$0.000158,1 秒
2025-09-26 19:51:23,Netflixbuddy,gpt-4o-mini,953,15,$0.000152,1 秒
2025-09-26 19:51:22,Netflixbuddy,gpt-4o-mini,1099,21,$0.000178,1 秒
2025-09-26 19:51:21,Netflixbuddy,gpt-4o-mini,1135,15,$0.000180,0 秒
2025-09-26 19:51:21,Netflixbuddy,gpt-4o-mini,939,20,$0.000154,1 秒
2025-09-26 19:51:20,Netflixbuddy,gpt-4o-mini,915,20,$0.000150,0 秒
2025-09-26 19:51:04,Netflixbuddy,gpt-4o-mini,1122,17,$0.000180,1 秒
2025-09-26 19:51:04,Netflixbuddy,gpt-4o-mini,978,19,$0.000160,1 秒
2025-09-26 19:51:04,Netflixbuddy,gpt-4o-mini,1044,17,$0.000168,0 秒
2025-09-26 19:51:03,Netflixbuddy,gpt-4o-mini,967,19,$0.000158,0 秒
2025-09-26 19:51:03,Netflixbuddy,gpt-4o-mini,922,19,$0.000150,1 秒
2025-09-26 19:51:03,Netflixbuddy,gpt-4o-mini,1090,16,$0.000174,1 秒
2025-09-26 19:51:03,Netflixbuddy,gpt-4o-mini,976,16,$0.000156,1 秒
2025-09-26 19:51:03,Netflixbuddy,gpt-4o-mini,915,19,$0.000150,0 秒
2025-09-26 19:51:02,Netflixbuddy,gpt-4o-mini,909,18,$0.000148,0 秒
2025-09-26 19:51:02,Netflixbuddy,gpt-4o-mini,870,21,$0.000144,1 秒
2025-09-26 19:51:02,Netflixbuddy,gpt-4o-mini,1016,16,$0.000162,1 秒
2025-09-26 19:51:02,Netflixbuddy,gpt-4o-mini,886,20,$0.000146,1 秒
2025-09-26 19:51:02,Netflixbuddy,gpt-4o-mini,955,20,$0.000156,1 秒
2025-09-26 19:51:01,Netflixbuddy,gpt-4o-mini,910,18,$0.000148,1 秒
2025-09-26 19:51:01,Netflixbuddy,gpt-4o-mini,1107,17,$0.000178,1 秒
2025-09-26 19:51:01,Netflixbuddy,gpt-4o-mini,913,18,$0.000148,1 秒
2025-09-26 19:51:00,Netflixbuddy,gpt-4o-mini,1026,19,$0.000166,0 秒
