使用时间,令牌名称,模型名称,提示令牌,完成令牌,配额消耗,耗时
2025-09-27 10:56:28,Netflixbuddy,gpt-4o-mini,892,17,$0.000144,2 秒
2025-09-27 10:56:28,Netflixbuddy,gpt-4o-mini,937,22,$0.000154,1 秒
2025-09-27 10:56:27,Netflixbuddy,gpt-4o-mini,973,20,$0.000158,0 秒
2025-09-27 10:56:27,Netflixbuddy,gpt-4o-mini,963,21,$0.000158,1 秒
2025-09-27 10:56:27,Netflixbuddy,gpt-4o-mini,988,19,$0.000160,2 秒
2025-09-27 10:56:27,Netflixbuddy,gpt-4o-mini,1046,22,$0.000172,2 秒
2025-09-27 10:56:27,Netflixbuddy,gpt-4o-mini,869,19,$0.000142,1 秒
2025-09-27 10:56:26,Netflixbuddy,gpt-4o-mini,974,19,$0.000158,1 秒
2025-09-27 10:56:26,Netflixbuddy,gpt-4o-mini,927,22,$0.000154,1 秒
2025-09-27 10:56:25,Netflixbuddy,gpt-4o-mini,909,22,$0.000150,1 秒
2025-09-27 10:56:25,Netflixbuddy,gpt-4o-mini,961,16,$0.000154,1 秒
2025-09-27 10:56:25,Netflixbuddy,gpt-4o-mini,1031,18,$0.000166,1 秒
2025-09-27 10:56:25,Netflixbuddy,gpt-4o-mini,1001,19,$0.000162,1 秒
2025-09-27 10:56:25,Netflixbuddy,gpt-4o-mini,915,20,$0.000150,2 秒
2025-09-27 10:56:25,Netflixbuddy,gpt-4o-mini,963,21,$0.000158,1 秒
2025-09-27 10:56:25,Netflixbuddy,gpt-4o-mini,876,19,$0.000144,0 秒
2025-09-27 10:56:24,Netflixbuddy,gpt-4o-mini,1053,21,$0.000172,1 秒
2025-09-27 10:56:24,Netflixbuddy,gpt-4o-mini,1135,22,$0.000184,1 秒
2025-09-27 10:56:23,Netflixbuddy,gpt-4o-mini,994,18,$0.000160,1 秒
2025-09-27 10:56:23,Netflixbuddy,gpt-4o-mini,999,19,$0.000162,1 秒
2025-09-27 10:56:23,Netflixbuddy,gpt-4o-mini,968,18,$0.000156,1 秒
2025-09-27 10:56:23,Netflixbuddy,gpt-4o-mini,923,19,$0.000150,1 秒
2025-09-27 10:56:23,Netflixbuddy,gpt-4o-mini,994,18,$0.000160,1 秒
2025-09-27 10:56:23,Netflixbuddy,gpt-4o-mini,1012,18,$0.000164,1 秒
2025-09-27 10:56:22,Netflixbuddy,gpt-4o-mini,1087,16,$0.000174,1 秒
2025-09-27 10:56:22,Netflixbuddy,gpt-4o-mini,901,23,$0.000150,1 秒
2025-09-27 10:56:21,Netflixbuddy,gpt-4o-mini,1218,21,$0.000196,0 秒
2025-09-27 10:56:21,Netflixbuddy,gpt-4o-mini,1096,17,$0.000176,1 秒
2025-09-27 10:56:21,Netflixbuddy,gpt-4o-mini,1033,17,$0.000166,1 秒
2025-09-27 10:56:21,Netflixbuddy,gpt-4o-mini,1097,18,$0.000176,1 秒
2025-09-27 10:56:21,Netflixbuddy,gpt-4o-mini,1002,19,$0.000162,1 秒
2025-09-27 10:56:20,Netflixbuddy,gpt-4o-mini,977,19,$0.000158,1 秒
2025-09-27 10:56:20,Netflixbuddy,gpt-4o-mini,1190,23,$0.000194,1 秒
2025-09-27 10:56:20,Netflixbuddy,gpt-4o-mini,1009,23,$0.000166,1 秒
2025-09-27 10:56:20,Netflixbuddy,gpt-4o-mini,893,20,$0.000146,18 秒
2025-09-27 10:56:20,Netflixbuddy,gpt-4o-mini,927,21,$0.000152,1 秒
2025-09-27 10:56:19,Netflixbuddy,gpt-4o-mini,1122,22,$0.000182,1 秒
2025-09-27 10:56:19,Netflixbuddy,gpt-4o-mini,1145,18,$0.000184,1 秒
2025-09-27 10:56:19,Netflixbuddy,gpt-4o-mini,921,20,$0.000152,1 秒
2025-09-27 10:56:18,Netflixbuddy,gpt-4o-mini,1121,20,$0.000182,1 秒
2025-09-27 10:56:18,Netflixbuddy,gpt-4o-mini,885,15,$0.000142,1 秒
2025-09-27 10:56:17,Netflixbuddy,gpt-4o-mini,1015,18,$0.000164,1 秒
2025-09-27 10:56:17,Netflixbuddy,gpt-4o-mini,1048,20,$0.000170,1 秒
2025-09-27 10:56:16,Netflixbuddy,gpt-4o-mini,889,17,$0.000144,1 秒
2025-09-27 10:56:16,Netflixbuddy,gpt-4o-mini,927,22,$0.000154,2 秒
2025-09-27 10:56:15,Netflixbuddy,gpt-4o-mini,944,15,$0.000152,1 秒
2025-09-27 10:56:15,Netflixbuddy,gpt-4o-mini,997,21,$0.000164,180 秒
2025-09-27 10:56:14,Netflixbuddy,gpt-4o-mini,1124,20,$0.000182,1 秒
2025-09-27 10:56:13,Netflixbuddy,gpt-4o-mini,1038,20,$0.000168,1 秒
2025-09-27 10:56:12,Netflixbuddy,gpt-4o-mini,956,18,$0.000156,1 秒
2025-09-27 10:56:12,Netflixbuddy,gpt-4o-mini,893,18,$0.000146,0 秒
2025-09-27 10:56:11,Netflixbuddy,gpt-4o-mini,1201,21,$0.000194,1 秒
2025-09-27 10:56:11,Netflixbuddy,gpt-4o-mini,876,19,$0.000144,1 秒
2025-09-27 10:56:10,Netflixbuddy,gpt-4o-mini,1142,16,$0.000182,1 秒
2025-09-27 10:56:09,Netflixbuddy,gpt-4o-mini,1021,21,$0.000166,0 秒
2025-09-27 10:56:08,Netflixbuddy,gpt-4o-mini,987,17,$0.000160,1 秒
2025-09-27 10:56:08,Netflixbuddy,gpt-4o-mini,922,16,$0.000148,1 秒
2025-09-27 10:56:08,Netflixbuddy,gpt-4o-mini,1147,23,$0.000186,1 秒
2025-09-27 10:56:07,Netflixbuddy,gpt-4o-mini,1184,18,$0.000190,2 秒
2025-09-27 10:56:06,Netflixbuddy,gpt-4o-mini,1080,17,$0.000174,1 秒
2025-09-27 10:56:06,Netflixbuddy,gpt-4o-mini,1018,19,$0.000166,2 秒
2025-09-27 10:56:05,Netflixbuddy,gpt-4o-mini,991,19,$0.000162,1 秒
2025-09-27 10:56:04,Netflixbuddy,gpt-4o-mini,1110,17,$0.000178,0 秒
2025-09-27 10:56:04,Netflixbuddy,gpt-4o-mini,890,15,$0.000144,1 秒
2025-09-27 10:56:04,Netflixbuddy,gpt-4o-mini,1015,22,$0.000166,179 秒
2025-09-27 10:56:04,Netflixbuddy,gpt-4o-mini,1197,18,$0.000192,0 秒
2025-09-27 10:56:03,Netflixbuddy,gpt-4o-mini,1060,19,$0.000172,1 秒
2025-09-27 10:56:03,Netflixbuddy,gpt-4o-mini,951,20,$0.000156,2 秒
2025-09-27 10:56:03,Netflixbuddy,gpt-4o-mini,982,20,$0.000160,1 秒
2025-09-27 10:56:03,Netflixbuddy,gpt-4o-mini,938,17,$0.000152,2 秒
2025-09-27 10:56:02,Netflixbuddy,gpt-4o-mini,1065,19,$0.000172,0 秒
2025-09-27 10:56:02,Netflixbuddy,gpt-4o-mini,1099,23,$0.000180,1 秒
2025-09-27 10:56:02,Netflixbuddy,gpt-4o-mini,990,20,$0.000162,2 秒
2025-09-27 10:56:02,Netflixbuddy,gpt-4o-mini,1005,19,$0.000164,23 秒
2025-09-27 10:56:01,Netflixbuddy,gpt-4o-mini,1069,22,$0.000174,1 秒
2025-09-27 10:56:01,Netflixbuddy,gpt-4o-mini,896,17,$0.000146,1 秒
2025-09-27 10:56:01,Netflixbuddy,gpt-4o-mini,948,23,$0.000156,1 秒
2025-09-27 10:56:01,Netflixbuddy,gpt-4o-mini,1051,19,$0.000170,1 秒
2025-09-27 10:56:01,Netflixbuddy,gpt-4o-mini,992,22,$0.000162,0 秒
2025-09-27 10:56:00,Netflixbuddy,gpt-4o-mini,965,18,$0.000156,2 秒
2025-09-27 10:55:59,Netflixbuddy,gpt-4o-mini,1044,19,$0.000168,1 秒
2025-09-27 10:55:59,Netflixbuddy,gpt-4o-mini,965,20,$0.000158,13 秒
2025-09-27 10:55:58,Netflixbuddy,gpt-4o-mini,1071,25,$0.000176,0 秒
2025-09-27 10:55:58,Netflixbuddy,gpt-4o-mini,970,18,$0.000158,1 秒
2025-09-27 10:55:58,Netflixbuddy,gpt-4o-mini,1006,19,$0.000164,3 秒
2025-09-27 10:55:58,Netflixbuddy,gpt-4o-mini,950,15,$0.000152,2 秒
2025-09-27 10:55:57,Netflixbuddy,gpt-4o-mini,1050,15,$0.000168,1 秒
2025-09-27 10:55:57,Netflixbuddy,gpt-4o-mini,964,18,$0.000156,1 秒
2025-09-27 10:55:56,Netflixbuddy,gpt-4o-mini,969,18,$0.000158,15 秒
2025-09-27 10:55:55,Netflixbuddy,gpt-4o-mini,1083,20,$0.000176,0 秒
2025-09-27 10:55:55,Netflixbuddy,gpt-4o-mini,1090,17,$0.000174,2 秒
2025-09-27 10:55:54,Netflixbuddy,gpt-4o-mini,1077,21,$0.000176,3 秒
2025-09-27 10:55:54,Netflixbuddy,gpt-4o-mini,1015,19,$0.000164,180 秒
2025-09-27 10:55:53,Netflixbuddy,gpt-4o-mini,1018,20,$0.000166,19 秒
2025-09-27 10:55:53,Netflixbuddy,gpt-4o-mini,1005,18,$0.000162,4 秒
2025-09-27 10:55:52,Netflixbuddy,gpt-4o-mini,1000,16,$0.000160,15 秒
2025-09-27 10:55:52,Netflixbuddy,gpt-4o-mini,969,19,$0.000158,1 秒
2025-09-27 10:55:52,Netflixbuddy,gpt-4o-mini,1158,26,$0.000190,4 秒
2025-09-27 10:55:51,Netflixbuddy,gpt-4o-mini,1098,23,$0.000180,2 秒
2025-09-27 10:55:50,Netflixbuddy,gpt-4o-mini,1082,20,$0.000176,1 秒
2025-09-27 10:55:48,Netflixbuddy,gpt-4o-mini,1231,21,$0.000198,4 秒
2025-09-27 10:55:48,Netflixbuddy,gpt-4o-mini,1083,20,$0.000176,1 秒
2025-09-27 10:55:48,Netflixbuddy,gpt-4o-mini,1000,18,$0.000162,1 秒
2025-09-27 10:55:47,Netflixbuddy,gpt-4o-mini,1158,18,$0.000186,9 秒
2025-09-27 10:55:46,Netflixbuddy,gpt-4o-mini,965,18,$0.000156,10 秒
2025-09-27 10:55:46,Netflixbuddy,gpt-4o-mini,1018,14,$0.000162,2 秒
2025-09-27 10:55:43,Netflixbuddy,gpt-4o-mini,1034,20,$0.000168,3 秒
2025-09-27 10:55:42,Netflixbuddy,gpt-4o-mini,1004,21,$0.000164,0 秒
2025-09-27 10:55:42,Netflixbuddy,gpt-4o-mini,1203,19,$0.000192,1 秒
2025-09-27 10:55:41,Netflixbuddy,gpt-4o-mini,1088,20,$0.000176,2 秒
2025-09-27 10:55:40,Netflixbuddy,gpt-4o-mini,1046,23,$0.000172,5 秒
2025-09-27 10:55:40,Netflixbuddy,gpt-4o-mini,1060,17,$0.000170,1 秒
2025-09-27 10:55:39,Netflixbuddy,gpt-4o-mini,969,17,$0.000156,1 秒
2025-09-27 10:55:38,Netflixbuddy,gpt-4o-mini,1231,19,$0.000198,0 秒
2025-09-27 10:55:38,Netflixbuddy,gpt-4o-mini,1106,20,$0.000178,1 秒
2025-09-27 10:55:38,Netflixbuddy,gpt-4o-mini,986,20,$0.000160,1 秒
2025-09-27 10:55:37,Netflixbuddy,gpt-4o-mini,1006,18,$0.000162,1 秒
2025-09-27 10:55:37,Netflixbuddy,gpt-4o-mini,1078,20,$0.000174,1 秒
2025-09-27 10:55:36,Netflixbuddy,gpt-4o-mini,956,21,$0.000156,1 秒
2025-09-27 10:55:36,Netflixbuddy,gpt-4o-mini,1154,19,$0.000186,2 秒
2025-09-27 10:55:36,Netflixbuddy,gpt-4o-mini,978,19,$0.000160,1 秒
2025-09-27 10:55:35,Netflixbuddy,gpt-4o-mini,1095,18,$0.000176,1 秒
2025-09-27 10:55:35,Netflixbuddy,gpt-4o-mini,938,20,$0.000154,1 秒
2025-09-27 10:55:35,Netflixbuddy,gpt-4o-mini,957,20,$0.000156,1 秒
2025-09-27 10:55:34,Netflixbuddy,gpt-4o-mini,950,22,$0.000156,0 秒
2025-09-27 10:55:34,Netflixbuddy,gpt-4o-mini,1052,24,$0.000174,2 秒
2025-09-27 10:55:34,Netflixbuddy,gpt-4o-mini,923,20,$0.000152,1 秒
2025-09-27 10:55:33,Netflixbuddy,gpt-4o-mini,1006,24,$0.000166,1 秒
2025-09-27 10:55:33,Netflixbuddy,gpt-4o-mini,917,19,$0.000150,1 秒
2025-09-27 10:55:33,Netflixbuddy,gpt-4o-mini,1024,21,$0.000168,1 秒
2025-09-27 10:55:33,Netflixbuddy,gpt-4o-mini,1149,20,$0.000186,1 秒
2025-09-27 10:55:33,Netflixbuddy,gpt-4o-mini,925,19,$0.000152,1 秒
2025-09-27 10:55:32,Netflixbuddy,gpt-4o-mini,1091,21,$0.000178,1 秒
2025-09-27 10:55:31,Netflixbuddy,gpt-4o-mini,942,19,$0.000154,1 秒
2025-09-27 10:55:31,Netflixbuddy,gpt-4o-mini,899,20,$0.000148,0 秒
2025-09-27 10:55:31,Netflixbuddy,gpt-4o-mini,1001,16,$0.000160,0 秒
2025-09-27 10:55:31,Netflixbuddy,gpt-4o-mini,908,19,$0.000148,1 秒
2025-09-27 10:55:31,Netflixbuddy,gpt-4o-mini,1021,20,$0.000166,1 秒
2025-09-27 10:55:31,Netflixbuddy,gpt-4o-mini,935,19,$0.000152,1 秒
2025-09-27 10:55:30,Netflixbuddy,gpt-4o-mini,1015,18,$0.000164,1 秒
2025-09-27 10:55:30,Netflixbuddy,gpt-4o-mini,1144,20,$0.000184,1 秒
2025-09-27 10:55:30,Netflixbuddy,gpt-4o-mini,913,19,$0.000150,1 秒
2025-09-27 10:55:30,Netflixbuddy,gpt-4o-mini,1068,22,$0.000174,1 秒
2025-09-27 10:55:30,Netflixbuddy,gpt-4o-mini,990,16,$0.000160,1 秒
2025-09-27 10:55:29,Netflixbuddy,gpt-4o-mini,924,19,$0.000150,1 秒
2025-09-27 10:55:29,Netflixbuddy,gpt-4o-mini,985,21,$0.000162,1 秒
2025-09-27 10:55:29,Netflixbuddy,gpt-4o-mini,947,20,$0.000156,1 秒
2025-09-27 10:55:29,Netflixbuddy,gpt-4o-mini,898,15,$0.000144,1 秒
2025-09-27 10:55:28,Netflixbuddy,gpt-4o-mini,1034,19,$0.000168,1 秒
2025-09-27 10:55:28,Netflixbuddy,gpt-4o-mini,941,19,$0.000154,1 秒
2025-09-27 10:55:28,Netflixbuddy,gpt-4o-mini,1132,17,$0.000180,2 秒
2025-09-27 10:55:28,Netflixbuddy,gpt-4o-mini,987,19,$0.000160,2 秒
2025-09-27 10:55:27,Netflixbuddy,gpt-4o-mini,1005,15,$0.000160,1 秒
2025-09-27 10:55:27,Netflixbuddy,gpt-4o-mini,929,22,$0.000154,0 秒
2025-09-27 10:55:27,Netflixbuddy,gpt-4o-mini,914,21,$0.000150,1 秒
2025-09-27 10:55:26,Netflixbuddy,gpt-4o-mini,1016,18,$0.000164,1 秒
2025-09-27 10:55:26,Netflixbuddy,gpt-4o-mini,891,17,$0.000144,1 秒
2025-09-27 10:55:26,Netflixbuddy,gpt-4o-mini,964,19,$0.000156,2 秒
2025-09-27 10:55:26,Netflixbuddy,gpt-4o-mini,918,19,$0.000150,1 秒
2025-09-27 10:55:26,Netflixbuddy,gpt-4o-mini,1018,19,$0.000166,1 秒
2025-09-27 10:55:25,Netflixbuddy,gpt-4o-mini,903,20,$0.000148,1 秒
2025-09-27 10:55:25,Netflixbuddy,gpt-4o-mini,1066,17,$0.000172,1 秒
2025-09-27 10:55:24,Netflixbuddy,gpt-4o-mini,1178,18,$0.000188,1 秒
2025-09-27 10:55:24,Netflixbuddy,gpt-4o-mini,1017,18,$0.000164,2 秒
2025-09-27 10:55:23,Netflixbuddy,gpt-4o-mini,945,19,$0.000154,0 秒
2025-09-27 10:55:23,Netflixbuddy,gpt-4o-mini,1054,17,$0.000170,0 秒
2025-09-27 10:55:23,Netflixbuddy,gpt-4o-mini,950,18,$0.000154,1 秒
2025-09-27 10:55:23,Netflixbuddy,gpt-4o-mini,982,19,$0.000160,1 秒
2025-09-27 10:55:23,Netflixbuddy,gpt-4o-mini,1086,20,$0.000176,1 秒
2025-09-27 10:55:22,Netflixbuddy,gpt-4o-mini,917,17,$0.000148,0 秒
2025-09-27 10:55:22,Netflixbuddy,gpt-4o-mini,944,18,$0.000154,1 秒
2025-09-27 10:55:22,Netflixbuddy,gpt-4o-mini,1031,16,$0.000166,1 秒
2025-09-27 10:55:22,Netflixbuddy,gpt-4o-mini,945,19,$0.000154,1 秒
2025-09-27 10:55:21,Netflixbuddy,gpt-4o-mini,1009,18,$0.000164,1 秒
2025-09-27 10:55:21,Netflixbuddy,gpt-4o-mini,1152,17,$0.000184,1 秒
2025-09-27 10:55:21,Netflixbuddy,gpt-4o-mini,1052,18,$0.000170,1 秒
2025-09-27 10:55:21,Netflixbuddy,gpt-4o-mini,1006,20,$0.000164,1 秒
2025-09-27 10:55:20,Netflixbuddy,gpt-4o-mini,1078,26,$0.000178,1 秒
2025-09-27 10:55:20,Netflixbuddy,gpt-4o-mini,895,19,$0.000146,1 秒
2025-09-27 10:55:20,Netflixbuddy,gpt-4o-mini,956,21,$0.000156,2 秒
2025-09-27 10:55:19,Netflixbuddy,gpt-4o-mini,1088,20,$0.000176,1 秒
2025-09-27 10:55:19,Netflixbuddy,gpt-4o-mini,937,22,$0.000154,1 秒
2025-09-27 10:55:19,Netflixbuddy,gpt-4o-mini,1011,22,$0.000166,1 秒
2025-09-27 10:55:19,Netflixbuddy,gpt-4o-mini,985,21,$0.000162,2 秒
2025-09-27 10:55:19,Netflixbuddy,gpt-4o-mini,1004,19,$0.000162,1 秒
2025-09-27 10:55:18,Netflixbuddy,gpt-4o-mini,1009,13,$0.000160,1 秒
2025-09-27 10:55:18,Netflixbuddy,gpt-4o-mini,1160,19,$0.000186,1 秒
2025-09-27 10:55:17,Netflixbuddy,gpt-4o-mini,1090,18,$0.000176,0 秒
2025-09-27 10:55:17,Netflixbuddy,gpt-4o-mini,996,16,$0.000160,1 秒
2025-09-27 10:55:17,Netflixbuddy,gpt-4o-mini,1030,25,$0.000170,2 秒
2025-09-27 10:55:17,Netflixbuddy,gpt-4o-mini,1070,16,$0.000172,2 秒
2025-09-27 10:55:16,Netflixbuddy,gpt-4o-mini,998,18,$0.000162,1 秒
2025-09-27 10:55:16,Netflixbuddy,gpt-4o-mini,963,20,$0.000158,1 秒
2025-09-27 10:55:16,Netflixbuddy,gpt-4o-mini,1040,17,$0.000168,1 秒
2025-09-27 10:55:16,Netflixbuddy,gpt-4o-mini,1005,19,$0.000164,2 秒
2025-09-27 10:55:15,Netflixbuddy,gpt-4o-mini,990,21,$0.000162,1 秒
2025-09-27 10:55:15,Netflixbuddy,gpt-4o-mini,1089,19,$0.000176,1 秒
2025-09-27 10:55:14,Netflixbuddy,gpt-4o-mini,979,16,$0.000158,0 秒
2025-09-27 10:55:14,Netflixbuddy,gpt-4o-mini,933,20,$0.000152,1 秒
2025-09-27 10:55:14,Netflixbuddy,gpt-4o-mini,1077,19,$0.000174,1 秒
2025-09-27 10:55:14,Netflixbuddy,gpt-4o-mini,962,19,$0.000156,1 秒
2025-09-27 10:55:14,Netflixbuddy,gpt-4o-mini,898,18,$0.000146,1 秒
2025-09-27 10:55:13,Netflixbuddy,gpt-4o-mini,1182,20,$0.000190,6 秒
2025-09-27 10:55:13,Netflixbuddy,gpt-4o-mini,949,18,$0.000154,1 秒
2025-09-27 10:55:13,Netflixbuddy,gpt-4o-mini,1010,22,$0.000166,2 秒
2025-09-27 10:55:12,Netflixbuddy,gpt-4o-mini,1023,19,$0.000166,1 秒
2025-09-27 10:55:12,Netflixbuddy,gpt-4o-mini,1054,17,$0.000170,1 秒
2025-09-27 10:55:12,Netflixbuddy,gpt-4o-mini,949,17,$0.000154,1 秒
2025-09-27 10:55:12,Netflixbuddy,gpt-4o-mini,912,17,$0.000148,2 秒
2025-09-27 10:55:10,Netflixbuddy,gpt-4o-mini,1090,19,$0.000176,1 秒
2025-09-27 10:55:10,Netflixbuddy,gpt-4o-mini,952,21,$0.000156,1 秒
2025-09-27 10:55:10,Netflixbuddy,gpt-4o-mini,1026,19,$0.000166,1 秒
2025-09-27 10:55:10,Netflixbuddy,gpt-4o-mini,947,15,$0.000152,1 秒
2025-09-27 10:55:09,Netflixbuddy,gpt-4o-mini,1053,19,$0.000170,0 秒
2025-09-27 10:55:09,Netflixbuddy,gpt-4o-mini,1025,19,$0.000166,2 秒
2025-09-27 10:55:09,Netflixbuddy,gpt-4o-mini,964,21,$0.000158,0 秒
2025-09-27 10:55:08,Netflixbuddy,gpt-4o-mini,1002,20,$0.000164,2 秒
2025-09-27 10:55:08,Netflixbuddy,gpt-4o-mini,919,18,$0.000150,0 秒
2025-09-27 10:55:08,Netflixbuddy,gpt-4o-mini,955,17,$0.000154,2 秒
2025-09-27 10:55:07,Netflixbuddy,gpt-4o-mini,941,21,$0.000154,1 秒
2025-09-27 10:55:07,Netflixbuddy,gpt-4o-mini,1050,22,$0.000172,2 秒
2025-09-27 10:55:07,Netflixbuddy,gpt-4o-mini,976,17,$0.000158,1 秒
2025-09-27 10:55:06,Netflixbuddy,gpt-4o-mini,893,22,$0.000148,1 秒
2025-09-27 10:55:06,Netflixbuddy,gpt-4o-mini,1026,16,$0.000164,1 秒
2025-09-27 10:55:06,Netflixbuddy,gpt-4o-mini,859,21,$0.000142,1 秒
2025-09-27 10:55:06,Netflixbuddy,gpt-4o-mini,1151,14,$0.000182,1 秒
2025-09-27 10:55:05,Netflixbuddy,gpt-4o-mini,992,14,$0.000158,0 秒
2025-09-27 10:55:05,Netflixbuddy,gpt-4o-mini,945,19,$0.000154,1 秒
2025-09-27 10:55:05,Netflixbuddy,gpt-4o-mini,1071,25,$0.000176,1 秒
2025-09-27 10:55:05,Netflixbuddy,gpt-4o-mini,903,18,$0.000148,1 秒
2025-09-27 10:55:04,Netflixbuddy,gpt-4o-mini,978,20,$0.000160,0 秒
2025-09-27 10:55:04,Netflixbuddy,gpt-4o-mini,981,18,$0.000158,1 秒
2025-09-27 10:55:04,Netflixbuddy,gpt-4o-mini,858,17,$0.000140,2 秒
2025-09-27 10:55:04,Netflixbuddy,gpt-4o-mini,795,22,$0.000134,2 秒
2025-09-27 10:55:03,Netflixbuddy,gpt-4o-mini,992,19,$0.000162,0 秒
2025-09-27 10:55:03,Netflixbuddy,gpt-4o-mini,916,14,$0.000146,0 秒
2025-09-27 10:55:03,Netflixbuddy,gpt-4o-mini,1122,20,$0.000182,1 秒
2025-09-27 10:55:02,Netflixbuddy,gpt-4o-mini,959,16,$0.000154,1 秒
2025-09-27 10:55:02,Netflixbuddy,gpt-4o-mini,968,19,$0.000158,0 秒
2025-09-27 10:55:02,Netflixbuddy,gpt-4o-mini,911,18,$0.000148,1 秒
2025-09-27 10:55:01,Netflixbuddy,gpt-4o-mini,919,22,$0.000152,0 秒
2025-09-27 10:55:01,Netflixbuddy,gpt-4o-mini,796,17,$0.000130,0 秒
2025-09-27 10:55:01,Netflixbuddy,gpt-4o-mini,908,24,$0.000152,1 秒
2025-09-27 10:55:01,Netflixbuddy,gpt-4o-mini,1041,21,$0.000170,2 秒
2025-09-27 10:55:00,Netflixbuddy,gpt-4o-mini,999,22,$0.000164,1 秒
2025-09-27 10:55:00,Netflixbuddy,gpt-4o-mini,957,15,$0.000154,1 秒
2025-09-27 10:55:00,Netflixbuddy,gpt-4o-mini,994,21,$0.000162,1 秒
2025-09-27 10:55:00,Netflixbuddy,gpt-4o-mini,896,19,$0.000146,1 秒
2025-09-27 10:55:00,Netflixbuddy,gpt-4o-mini,920,21,$0.000152,1 秒
2025-09-27 10:54:59,Netflixbuddy,gpt-4o-mini,881,16,$0.000142,1 秒
2025-09-27 10:54:59,Netflixbuddy,gpt-4o-mini,949,18,$0.000154,158 秒
2025-09-27 10:54:59,Netflixbuddy,gpt-4o-mini,795,19,$0.000132,1 秒
2025-09-27 10:54:59,Netflixbuddy,gpt-4o-mini,915,18,$0.000150,1 秒
2025-09-27 10:54:58,Netflixbuddy,gpt-4o-mini,1099,21,$0.000178,1 秒
2025-09-27 10:54:58,Netflixbuddy,gpt-4o-mini,933,19,$0.000152,2 秒
2025-09-27 10:54:58,Netflixbuddy,gpt-4o-mini,976,17,$0.000158,1 秒
2025-09-27 10:54:58,Netflixbuddy,gpt-4o-mini,1025,21,$0.000168,2 秒
2025-09-27 10:54:58,Netflixbuddy,gpt-4o-mini,986,23,$0.000162,2 秒
2025-09-27 10:54:58,Netflixbuddy,gpt-4o-mini,1024,19,$0.000166,2 秒
2025-09-27 10:54:57,Netflixbuddy,gpt-4o-mini,1057,18,$0.000170,0 秒
2025-09-27 10:54:56,Netflixbuddy,gpt-4o-mini,876,18,$0.000144,1 秒
2025-09-27 10:54:56,Netflixbuddy,gpt-4o-mini,1122,23,$0.000184,1 秒
2025-09-27 10:54:56,Netflixbuddy,gpt-4o-mini,949,20,$0.000156,1 秒
2025-09-27 10:54:56,Netflixbuddy,gpt-4o-mini,849,19,$0.000140,0 秒
2025-09-27 10:54:55,Netflixbuddy,gpt-4o-mini,997,21,$0.000164,0 秒
2025-09-27 10:54:55,Netflixbuddy,gpt-4o-mini,977,21,$0.000160,1 秒
2025-09-27 10:54:55,Netflixbuddy,gpt-4o-mini,1121,23,$0.000182,0 秒
2025-09-27 10:54:54,Netflixbuddy,gpt-4o-mini,998,19,$0.000162,0 秒
2025-09-27 10:54:54,Netflixbuddy,gpt-4o-mini,1018,19,$0.000166,1 秒
2025-09-27 10:54:54,Netflixbuddy,gpt-4o-mini,1017,23,$0.000168,1 秒
2025-09-27 10:54:54,Netflixbuddy,gpt-4o-mini,892,21,$0.000148,1 秒
2025-09-27 10:54:54,Netflixbuddy,gpt-4o-mini,981,19,$0.000160,2 秒
2025-09-27 10:54:53,Netflixbuddy,gpt-4o-mini,1183,22,$0.000192,1 秒
2025-09-27 10:54:53,Netflixbuddy,gpt-4o-mini,971,17,$0.000156,1 秒
2025-09-27 10:54:53,Netflixbuddy,gpt-4o-mini,984,16,$0.000158,2 秒
2025-09-27 10:54:52,Netflixbuddy,gpt-4o-mini,1056,23,$0.000174,1 秒
2025-09-27 10:54:52,Netflixbuddy,gpt-4o-mini,862,20,$0.000142,1 秒
2025-09-27 10:54:52,Netflixbuddy,gpt-4o-mini,1015,26,$0.000168,2 秒
2025-09-27 10:54:51,Netflixbuddy,gpt-4o-mini,978,21,$0.000160,1 秒
2025-09-27 10:54:51,Netflixbuddy,gpt-4o-mini,949,19,$0.000154,1 秒
2025-09-27 10:54:51,Netflixbuddy,gpt-4o-mini,899,16,$0.000146,0 秒
2025-09-27 10:54:50,Netflixbuddy,gpt-4o-mini,907,17,$0.000148,1 秒
2025-09-27 10:54:50,Netflixbuddy,gpt-4o-mini,1116,18,$0.000180,1 秒
2025-09-27 10:54:50,Netflixbuddy,gpt-4o-mini,970,17,$0.000156,1 秒
2025-09-27 10:54:50,Netflixbuddy,gpt-4o-mini,881,17,$0.000144,0 秒
2025-09-27 10:54:49,Netflixbuddy,gpt-4o-mini,963,15,$0.000154,0 秒
2025-09-27 10:54:49,Netflixbuddy,gpt-4o-mini,1069,18,$0.000172,179 秒
2025-09-27 10:54:48,Netflixbuddy,gpt-4o-mini,860,17,$0.000140,1 秒
2025-09-27 10:54:48,Netflixbuddy,gpt-4o-mini,922,18,$0.000150,1 秒
2025-09-27 10:54:48,Netflixbuddy,gpt-4o-mini,1026,20,$0.000166,1 秒
2025-09-27 10:54:48,Netflixbuddy,gpt-4o-mini,1078,14,$0.000172,2 秒
2025-09-27 10:54:47,Netflixbuddy,gpt-4o-mini,896,21,$0.000148,1 秒
2025-09-27 10:54:46,Netflixbuddy,gpt-4o-mini,997,19,$0.000162,1 秒
2025-09-27 10:54:46,Netflixbuddy,gpt-4o-mini,888,16,$0.000144,1 秒
